product_id,description,Feature1,Feature2,Feature3
P0868,Product 868 with features like ['durable' 'fast'],6.244359423904363,73.1091492040528,43.29733998038203
P0869,Product 869 with features like ['lightweight' 'durable'],79.49826195713261,58.91767636422025,34.833547663809
P0870,Product 870 with features like ['fast' 'reliable'],63.78408042783627,45.03390991096939,85.10226039226508
P0871,Product 871 with features like ['fast' 'durable'],25.451844660185685,81.67795007140307,31.309831060711563
P0872,Product 872 with features like ['durable' 'durable'],7.5894353285721685,47.41937510880908,85.90829176601596
P0873,Product 873 with features like ['reliable' 'durable'],53.56555396352775,59.61636995454895,23.00562053770367
P0874,Product 874 with features like ['reliable' 'durable'],9.798410575160524,59.35965358040056,37.40464790671855
P0875,Product 875 with features like ['fast' 'fast'],54.83495731572501,58.885797802914496,92.68728569249481
P0876,Product 876 with features like ['reliable' 'lightweight'],71.69259724345032,99.37435357499757,67.31223580449958
P0877,Product 877 with features like ['lightweight' 'premium'],70.6499675107116,73.93830727634432,47.20300333763136
P0878,Product 878 with features like ['fast' 'reliable'],18.707548130423238,76.46751380315956,40.03614838007312
P0879,Product 879 with features like ['fast' 'fast'],48.93316926608567,33.84605469479044,15.03278499723996
P0880,Product 880 with features like ['premium' 'reliable'],38.37607453105055,35.80454519511687,35.96250842457886
P0881,Product 881 with features like ['fast' 'lightweight'],68.1038791335743,97.59642475378851,55.60228517443369
P0882,Product 882 with features like ['fast' 'lightweight'],22.356276277261472,62.77175491333248,42.204411641513786
P0883,Product 883 with features like ['durable' 'durable'],29.65370899519141,48.86411292136976,44.465717413210264
P0884,Product 884 with features like ['lightweight' 'reliable'],88.1535212599677,35.1364034075767,23.998708534512417
P0885,Product 885 with features like ['premium' 'premium'],96.09067701169626,45.24913776363423,54.11285401795145
P0886,Product 886 with features like ['durable' 'premium'],87.86833465403353,9.955554333537423,33.984075386514505
P0887,Product 887 with features like ['durable' 'reliable'],47.962424648545635,33.212897069768495,80.83162264004693
P0888,Product 888 with features like ['durable' 'premium'],66.41224796605202,43.453713372143895,77.17829778654902
P0889,Product 889 with features like ['durable' 'reliable'],42.801395028482105,37.79512615375894,25.477900664080494
P0890,Product 890 with features like ['durable' 'reliable'],95.26249034047692,21.788290696801024,87.9664146974202
P0891,Product 891 with features like ['premium' 'premium'],54.50852724889564,5.5266301191098295,88.02948708439388
P0892,Product 892 with features like ['premium' 'premium'],27.64853372777231,34.016248070658335,39.67218091067979
P0893,Product 893 with features like ['premium' 'premium'],44.68001738009324,58.28573719189029,94.81339682827188
P0894,Product 894 with features like ['reliable' 'fast'],24.96938995043301,56.60074475855946,54.32502613860159
P0895,Product 895 with features like ['fast' 'premium'],17.63097275801564,92.1716950565024,33.80894767252016
P0896,Product 896 with features like ['durable' 'reliable'],95.16776434584662,23.537206170971068,97.78725382588856
P0897,Product 897 with features like ['fast' 'lightweight'],98.23161158651173,37.78330931005169,58.868107468432555
P0898,Product 898 with features like ['lightweight' 'fast'],49.35647833274691,30.41545163902871,36.255321271557584
P0899,Product 899 with features like ['reliable' 'reliable'],13.605041505528945,16.278618894454873,69.42107667851063
P0900,Product 900 with features like ['premium' 'durable'],50.04236300620109,67.75596504187249,23.035034399057892
P0901,Product 901 with features like ['durable' 'durable'],83.84894196956174,18.20395117647973,90.16179900590484
P0902,Product 902 with features like ['durable' 'premium'],69.51759483970484,32.842369363042515,19.39339652780467
P0903,Product 903 with features like ['fast' 'fast'],95.35032267932462,87.90897294991511,74.28706829736548
P0904,Product 904 with features like ['lightweight' 'durable'],88.75357528609487,75.37469740747805,70.9257569131122
P0905,Product 905 with features like ['premium' 'lightweight'],25.921667519335898,24.973221731138803,63.62460056429487
P0906,Product 906 with features like ['reliable' 'durable'],6.8243996424078865,65.05690641665555,70.98696740516907
P0907,Product 907 with features like ['premium' 'durable'],73.77731408668053,7.474612747362399,61.32046101116013
P0908,Product 908 with features like ['lightweight' 'premium'],86.14164876022933,84.60204281534595,18.64312246342464
P0909,Product 909 with features like ['lightweight' 'fast'],19.563260093266006,57.862764809127555,89.00833918681123
P0910,Product 910 with features like ['durable' 'durable'],95.06566251719462,4.984228695786696,56.781636124622864
P0911,Product 911 with features like ['lightweight' 'fast'],26.849437507180276,66.10993883296084,27.853171259414495
P0912,Product 912 with features like ['premium' 'lightweight'],63.47162162398335,59.99688700977852,77.26141946829355
P0913,Product 913 with features like ['premium' 'fast'],38.79804050621031,39.33505840734178,46.66787983585764
P0914,Product 914 with features like ['lightweight' 'premium'],40.713757283950535,80.20491411830237,71.33511093874385
P0915,Product 915 with features like ['durable' 'fast'],90.21238558540375,87.64939292226806,66.2988109922609
P0916,Product 916 with features like ['reliable' 'fast'],29.50225103428375,87.60403116914978,29.12243937888764
P0917,Product 917 with features like ['reliable' 'lightweight'],86.71788545944979,75.32246253859823,10.572685384577587
P0918,Product 918 with features like ['fast' 'premium'],78.30316055023786,2.8955283336020505,44.086493230071184
P0919,Product 919 with features like ['reliable' 'lightweight'],71.2128103680759,24.600702637727323,10.18807040302968
P0920,Product 920 with features like ['reliable' 'reliable'],78.04698258971031,62.57798269666903,92.73749991449937
P0921,Product 921 with features like ['reliable' 'fast'],64.45406545792272,21.97831477683144,87.41499330375464
P0922,Product 922 with features like ['lightweight' 'durable'],29.091880917481955,87.88083532731598,96.74781338539911
P0923,Product 923 with features like ['durable' 'fast'],59.85832994722748,36.995592010125876,97.45010997728953
P0924,Product 924 with features like ['lightweight' 'fast'],58.70894201030425,29.809931263779752,11.187871907978266
P0925,Product 925 with features like ['durable' 'lightweight'],12.956089501245637,85.37799817701786,59.419648509049395
P0926,Product 926 with features like ['reliable' 'premium'],87.46199382272722,73.48589537212594,46.39031297490314
P0927,Product 927 with features like ['fast' 'reliable'],50.268438679286106,77.57386124915678,21.9772253462896
P0928,Product 928 with features like ['durable' 'fast'],31.903900729161226,51.93985058290367,93.5899461056177
P0929,Product 929 with features like ['durable' 'fast'],16.866351330466266,93.31916371897044,87.91717870043594
P0930,Product 930 with features like ['lightweight' 'fast'],4.5083881214773225,67.65778165188436,43.5073177459033
P0931,Product 931 with features like ['reliable' 'reliable'],29.299531313073846,71.46710137060252,61.34954119272623
P0932,Product 932 with features like ['fast' 'premium'],68.37368034543881,92.31492191412171,14.979246735749342
P0933,Product 933 with features like ['premium' 'durable'],99.03462746107137,94.21074677462985,54.6160081705614
P0934,Product 934 with features like ['lightweight' 'fast'],32.48295649585512,63.27624379918841,74.29415040706623
P0935,Product 935 with features like ['durable' 'durable'],85.97783208829107,83.95760280339591,14.392935819149931
P0936,Product 936 with features like ['premium' 'premium'],95.12810917729244,21.864592433893325,67.61238955202472
P0937,Product 937 with features like ['durable' 'lightweight'],54.7443162340338,85.26993672497439,62.819820275179175
P0938,Product 938 with features like ['durable' 'lightweight'],42.601496357331534,99.66625171690022,2.435677485128231
P0939,Product 939 with features like ['lightweight' 'reliable'],53.08648923197697,96.82988772440504,45.72864301031363
P0940,Product 940 with features like ['premium' 'lightweight'],27.45848480458491,6.145724138356433,23.515437029777097
P0941,Product 941 with features like ['premium' 'fast'],47.00230871010201,32.72291113863036,38.532806758198305
P0942,Product 942 with features like ['fast' 'fast'],23.01326868441641,40.77067508124144,12.470352926672248
P0943,Product 943 with features like ['premium' 'fast'],20.799198721347043,66.0181638472816,64.95198866230082
P0944,Product 944 with features like ['reliable' 'durable'],39.154543318620355,33.48271357271315,84.3906181811352
P0945,Product 945 with features like ['fast' 'premium'],42.95022676498339,80.56998469576159,70.96747462008811
P0946,Product 946 with features like ['reliable' 'premium'],75.47937803072105,12.592907141231837,12.465062788109941
P0947,Product 947 with features like ['fast' 'lightweight'],9.25272390664578,51.21638369785221,90.09073346972761
P0948,Product 948 with features like ['durable' 'reliable'],48.473374045986475,82.45005596025437,66.2974791579939
P0949,Product 949 with features like ['durable' 'fast'],31.98691367265581,29.920402905434905,16.120227144057722
P0950,Product 950 with features like ['fast' 'durable'],56.039110949965895,3.2870424777157425,51.0460528320503
P0951,Product 951 with features like ['premium' 'lightweight'],70.02017279169918,79.27328988112988,98.88118109638776
P0952,Product 952 with features like ['lightweight' 'durable'],44.61934930992187,28.244448786956234,93.56122075375661
P0953,Product 953 with features like ['reliable' 'lightweight'],88.71050503163778,21.800031833962684,84.0085994864174
P0954,Product 954 with features like ['lightweight' 'lightweight'],82.22790977986627,58.854461365431035,3.038721054944978
P0955,Product 955 with features like ['premium' 'lightweight'],49.79244691366184,33.70739765977321,7.738466516840891
P0956,Product 956 with features like ['reliable' 'durable'],63.068849323384754,4.560265303085513,31.435044577351764
P0957,Product 957 with features like ['fast' 'premium'],45.616229697492855,61.07556570470577,67.18219257373316
P0958,Product 958 with features like ['lightweight' 'premium'],90.59101163373631,17.610418493407128,20.975335330238046
P0959,Product 959 with features like ['premium' 'premium'],8.090233974214359,89.38703103095484,18.034749008611314
P0960,Product 960 with features like ['lightweight' 'premium'],64.64749315910085,3.53439344614375,15.510975363231344
P0961,Product 961 with features like ['lightweight' 'reliable'],57.526382267695276,77.85425891188042,60.66921074208218
P0962,Product 962 with features like ['fast' 'lightweight'],91.19972084258916,4.369143120225173,72.17366970933648
P0963,Product 963 with features like ['premium' 'premium'],38.87260754801596,47.14059440784831,84.0001756849864
P0964,Product 964 with features like ['lightweight' 'lightweight'],52.63200839696385,3.379157178520141,92.31693295274081
P0965,Product 965 with features like ['durable' 'durable'],32.71404060360449,52.87137878289747,39.33454565937655
P0966,Product 966 with features like ['reliable' 'fast'],81.27077611061678,46.689406300009615,30.50324764698255
P0967,Product 967 with features like ['premium' 'reliable'],10.495425207031111,59.382783370314804,58.88820194960225
P0968,Product 968 with features like ['premium' 'fast'],93.27401137438815,30.607805835702102,56.2812031368429
P0969,Product 969 with features like ['lightweight' 'fast'],39.13442599359603,39.350810944242156,15.309558565012551
P0970,Product 970 with features like ['lightweight' 'fast'],36.911295230367294,42.28835172845923,55.66671509805769
P0971,Product 971 with features like ['reliable' 'reliable'],50.87281147118178,1.3581646319754954,2.541875591530212
P0972,Product 972 with features like ['fast' 'fast'],63.96723363150624,38.915544409949156,21.76162710650751
P0973,Product 973 with features like ['reliable' 'fast'],31.14429110866906,8.482552306065315,20.167333839755806
P0974,Product 974 with features like ['lightweight' 'durable'],98.54767835600455,54.995429013041026,54.41176490710103
P0975,Product 975 with features like ['reliable' 'durable'],53.744809147238925,20.142718536542024,71.08638927653779
P0976,Product 976 with features like ['lightweight' 'reliable'],53.76255000321426,88.24106245833163,88.20279004922497
P0977,Product 977 with features like ['fast' 'reliable'],81.70132984506775,5.724726721748344,77.26190762405996
P0978,Product 978 with features like ['lightweight' 'reliable'],2.1276671019760736,42.544217943184734,40.106560286439574
P0979,Product 979 with features like ['premium' 'durable'],96.42668865504862,17.962352267636177,9.186006939041887
P0980,Product 980 with features like ['durable' 'lightweight'],33.429725202083475,72.99755927439553,40.11719472981431
P0981,Product 981 with features like ['reliable' 'premium'],5.715637244785467,10.314350350586937,89.31958632454189
P0982,Product 982 with features like ['premium' 'premium'],80.80232925407235,6.817755727400379,49.88006750785416
P0983,Product 983 with features like ['reliable' 'fast'],27.421013713941253,84.12430922976135,4.207645936909299
P0984,Product 984 with features like ['fast' 'premium'],29.94044981902401,16.524524997529497,2.159853186131488
P0985,Product 985 with features like ['reliable' 'durable'],97.53605034086505,44.033734018299484,20.854862059087193
P0986,Product 986 with features like ['fast' 'reliable'],6.599044054307783,15.027047040864057,60.64320511315612
P0987,Product 987 with features like ['premium' 'premium'],51.68429918917752,87.12791910104168,96.70370491668498
P0988,Product 988 with features like ['lightweight' 'durable'],8.289493105816362,96.5720761400485,36.04378344212703
P0989,Product 989 with features like ['fast' 'reliable'],11.874481051128852,81.73143012595807,78.62446499935078
P0990,Product 990 with features like ['premium' 'premium'],90.44665669376596,57.41277907395841,6.194674320763499
P0991,Product 991 with features like ['fast' 'premium'],11.825094782455158,20.294578303923693,27.362452717701544
P0992,Product 992 with features like ['durable' 'premium'],22.45971194736237,37.19844818015899,96.67596893953612
P0993,Product 993 with features like ['durable' 'fast'],18.30953830551576,83.76907360623407,60.69180709030187
P0994,Product 994 with features like ['premium' 'premium'],43.04378985519084,35.46008262563968,49.571302716718364
P0995,Product 995 with features like ['premium' 'reliable'],8.094037220449323,18.93260076266353,42.25520983334433
P0996,Product 996 with features like ['durable' 'durable'],68.88210771424788,21.966165246901898,10.372755587853296
P0997,Product 997 with features like ['premium' 'durable'],97.20673794060818,79.2638816590469,59.57402761055926
P0998,Product 998 with features like ['durable' 'reliable'],27.653275269840105,25.81924686625439,45.69992086746598
P0999,Product 999 with features like ['durable' 'reliable'],43.84868361438175,37.71924449419077,55.188747286595216
P1000,Product 1000 with features like ['reliable' 'fast'],31.9049212153369,19.680060361120926,71.5848853763552
